pfaf_id,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration
112114,0.0,0.0,0.0,0.0,0
112115,0.0,0.0,0.0,0.0,0
112116,0.0,0.0,0.0,0.0,0
112117,0.0,0.0,0.0,0.0,0
112118,0.0,0.0,0.0,0.0,0
112119,0.0,0.0,0.0,0.0,0
112120,0.0,0.0,0.0,0.0,0
112130,0.0,0.0,0.0,0.0,0
112140,0.0,0.0,0.0,0.0,0
112150,0.0,0.0,0.0,0.0,0
112160,0.0,0.0,0.0,0.0,0
112170,0.0,0.0,0.0,0.0,0
112180,0.0,0.0,0.0,0.0,0
112190,0.0,0.0,0.0,0.0,0
112200,0.0,0.0,0.0,0.0,0
112300,0.0,0.0,0.0,0.0,0
112400,0.0,0.0,0.0,0.0,0
112500,0.0,0.0,0.0,0.0,0
112600,0.0,0.0,0.0,0.0,0
112700,0.0,0.0,0.0,0.0,0
112801,0.0,0.0,0.0,0.0,0
112802,0.0,0.0,0.0,0.0,0
112803,0.0,0.0,0.0,0.0,0
112804,0.0,0.0,0.0,0.0,0
112805,0.0,0.0,0.0,0.0,0
112806,0.0,0.0,0.0,0.0,0
112807,0.0,0.0,0.0,0.0,0
112808,0.0,0.0,0.0,0.0,0
112809,0.0,0.0,0.0,0.0,0
112901,0.0,0.0,0.0,0.0,0
112902,0.0,0.0,0.0,0.0,0
112903,0.0,0.0,0.0,0.0,0
112904,0.0,0.0,0.0,0.0,0
112905,0.0,0.0,0.0,0.0,0
112906,0.0,0.0,0.0,0.0,0
112907,0.0,0.0,0.0,0.0,0
112908,0.0,0.0,0.0,0.0,0
112909,192.1936430036202,1.0943546906279114,0.00011064284,0.00014033327,3
113000,0.0,0.0,0.0,0.0,0
114001,0.0,0.0,0.0,0.0,0
114002,0.0,0.0,0.0,0.0,0
114100,0.0,0.0,0.0,0.0,0
114210,964.495266677724,6.667028321590207,0.47356623,0.8980286,3
114221,0.0,0.0,0.0,0.0,0
114222,0.0,0.0,0.0,0.0,0
114223,0.0,0.0,0.0,0.0,0
114224,0.0,0.0,0.0,0.0,0
114225,0.0,0.0,0.0,0.0,0
114226,0.0,0.0,0.0,0.0,0
114227,0.0,0.0,0.0,0.0,0
114228,0.0,0.0,0.0,0.0,0
114229,0.0,0.0,0.0,0.0,0
114230,0.0,0.0,0.0,0.0,0
114240,0.0,0.0,0.0,0.0,0
114250,0.0,0.0,0.0,0.0,0
114260,0.0,0.0,0.0,0.0,0
114270,0.0,0.0,0.0,0.0,0
114281,0.0,0.0,0.0,0.0,0
114282,0.0,0.0,0.0,0.0,0
114283,0.0,0.0,0.0,0.0,0
114284,0.0,0.0,0.0,0.0,0
114285,0.0,0.0,0.0,0.0,0
114286,0.0,0.0,0.0,0.0,0
114287,0.0,0.0,0.0,0.0,0
114288,0.0,0.0,0.0,0.0,0
114289,0.0,0.0,0.0,0.0,0
114290,0.0,0.0,0.0,0.0,0
114300,0.0,0.0,0.0,0.0,0
114410,0.0,0.0,0.0,0.0,0
114411,0.0,0.0,0.0,0.0,0
114412,0.0,0.0,0.0,0.0,0
114413,0.0,0.0,0.0,0.0,0
114414,0.0,0.0,0.0,0.0,0
114415,0.0,0.0,0.0,0.0,0
114416,0.0,0.0,0.0,0.0,0
114417,0.0,0.0,0.0,0.0,0
114418,0.0,0.0,0.0,0.0,0
114419,0.0,0.0,0.0,0.0,0
114420,0.0,0.0,0.0,0.0,0
114430,0.0,0.0,0.0,0.0,0
114441,0.0,0.0,0.0,0.0,0
114442,0.0,0.0,0.0,0.0,0
114443,0.0,0.0,0.0,0.0,0
114444,0.0,0.0,0.0,0.0,0
114445,0.0,0.0,0.0,0.0,0
114446,0.0,0.0,0.0,0.0,0
114447,0.0,0.0,0.0,0.0,0
114448,0.0,0.0,0.0,0.0,0
114449,0.0,0.0,0.0,0.0,0
114450,0.0,0.0,0.0,0.0,0
114460,0.0,0.0,0.0,0.0,0
114470,0.0,0.0,0.0,0.0,0
114480,191.6373675918771,1.2675861632266638,6.84031e-05,6.84031e-05,3
114490,0.0,0.0,0.0,0.0,0
114500,530.3389620420132,2.208378309482472,2.761712,6.83001,3
114601,0.0,0.0,0.0,0.0,0
114602,0.0,0.0,0.0,0.0,0
114603,0.0,0.0,0.0,0.0,0
114604,0.0,0.0,0.0,0.0,0
114605,0.0,0.0,0.0,0.0,0
114606,0.0,0.0,0.0,0.0,0
114607,0.0,0.0,0.0,0.0,0
114608,0.0,0.0,0.0,0.0,0
114609,0.0,0.0,0.0,0.0,0
114701,241.02065980748665,5.912181307864304,2.7322812,6.83001,3
114702,0.0,0.0,0.0,0.0,0
114703,0.0,0.0,0.0,0.0,0
114704,0.0,0.0,0.0,0.0,0
114705,0.0,0.0,0.0,0.0,0
114706,0.0,0.0,0.0,0.0,0
114707,0.0,0.0,0.0,0.0,0
114708,0.0,0.0,0.0,0.0,0
114709,0.0,0.0,0.0,0.0,0
114801,0.0,0.0,0.0,0.0,0
114802,0.0,0.0,0.0,0.0,0
114803,0.0,0.0,0.0,0.0,0
114804,575.6852022080001,20.35578706700196,1.2812487,3.3209875,3
114805,0.0,0.0,0.0,0.0,0
114806,0.0,0.0,0.0,0.0,0
114807,0.0,0.0,0.0,0.0,0
114808,0.0,0.0,0.0,0.0,0
114809,0.0,0.0,0.0,0.0,0
114910,0.0,0.0,0.0,0.0,0
114920,0.0,0.0,0.0,0.0,0
114931,0.0,0.0,0.0,0.0,0
114932,0.0,0.0,0.0,0.0,0
114933,0.0,0.0,0.0,0.0,0
114934,0.0,0.0,0.0,0.0,0
114935,0.0,0.0,0.0,0.0,0
114936,0.0,0.0,0.0,0.0,0
114937,0.0,0.0,0.0,0.0,0
114938,0.0,0.0,0.0,0.0,0
114939,0.0,0.0,0.0,0.0,0
114940,0.0,0.0,0.0,0.0,0
114950,0.0,0.0,0.0,0.0,0
114960,0.0,0.0,0.0,0.0,0
114970,0.0,0.0,0.0,0.0,0
114980,0.0,0.0,0.0,0.0,0
114990,190.9353850519959,0.6980450700978467,9.857358e-06,9.857358e-06,3
115101,9277.745167683364,15.222067218062282,1.8656857,15.148941,3
115102,0.0,0.0,0.0,0.0,0
115103,144.21524182814693,15.88352370700299,0.022164896,0.022164896,3
115201,0.0,0.0,0.0,0.0,0
115202,0.0,0.0,0.0,0.0,0
115203,0.0,0.0,0.0,0.0,0
115204,0.0,0.0,0.0,0.0,0
115205,0.0,0.0,0.0,0.0,0
115206,0.0,0.0,0.0,0.0,0
115207,0.0,0.0,0.0,0.0,0
115208,0.0,0.0,0.0,0.0,0
115209,0.0,0.0,0.0,0.0,0
115300,0.0,0.0,0.0,0.0,0
115410,0.0,0.0,0.0,0.0,0
115421,0.0,0.0,0.0,0.0,0
115422,0.0,0.0,0.0,0.0,0
115423,0.0,0.0,0.0,0.0,0
115424,0.0,0.0,0.0,0.0,0
115425,0.0,0.0,0.0,0.0,0
115426,0.0,0.0,0.0,0.0,0
115427,0.0,0.0,0.0,0.0,0
115428,0.0,0.0,0.0,0.0,0
115429,0.0,0.0,0.0,0.0,0
115430,0.0,0.0,0.0,0.0,0
115440,0.0,0.0,0.0,0.0,0
115451,0.0,0.0,0.0,0.0,0
115452,0.0,0.0,0.0,0.0,0
115453,0.0,0.0,0.0,0.0,0
115454,0.0,0.0,0.0,0.0,0
115455,0.0,0.0,0.0,0.0,0
115456,0.0,0.0,0.0,0.0,0
115457,0.0,0.0,0.0,0.0,0
115458,0.0,0.0,0.0,0.0,0
115459,0.0,0.0,0.0,0.0,0
115460,0.0,0.0,0.0,0.0,0
115470,0.0,0.0,0.0,0.0,0
115480,0.0,0.0,0.0,0.0,0
115490,0.0,0.0,0.0,0.0,0
115501,0.0,0.0,0.0,0.0,0
115502,0.0,0.0,0.0,0.0,0
115503,0.0,0.0,0.0,0.0,0
115504,0.0,0.0,0.0,0.0,0
115505,0.0,0.0,0.0,0.0,0
115506,0.0,0.0,0.0,0.0,0
115507,0.0,0.0,0.0,0.0,0
115508,0.0,0.0,0.0,0.0,0
115509,0.0,0.0,0.0,0.0,0
115601,0.0,0.0,0.0,0.0,0
115602,0.0,0.0,0.0,0.0,0
115603,0.0,0.0,0.0,0.0,0
115604,0.0,0.0,0.0,0.0,0
115605,0.0,0.0,0.0,0.0,0
115606,0.0,0.0,0.0,0.0,0
115607,0.0,0.0,0.0,0.0,0
115608,0.0,0.0,0.0,0.0,0
115711,0.0,0.0,0.0,0.0,0
115712,0.0,0.0,0.0,0.0,0
115713,0.0,0.0,0.0,0.0,0
115714,0.0,0.0,0.0,0.0,0
115715,0.0,0.0,0.0,0.0,0
115716,0.0,0.0,0.0,0.0,0
115717,0.0,0.0,0.0,0.0,0
115718,0.0,0.0,0.0,0.0,0
115719,0.0,0.0,0.0,0.0,0
115720,0.0,0.0,0.0,0.0,0
115730,0.0,0.0,0.0,0.0,0
115740,0.0,0.0,0.0,0.0,0
115750,0.0,0.0,0.0,0.0,0
115801,0.0,0.0,0.0,0.0,0
115802,0.0,0.0,0.0,0.0,0
115803,0.0,0.0,0.0,0.0,0
115804,0.0,0.0,0.0,0.0,0
115805,0.0,0.0,0.0,0.0,0
115806,0.0,0.0,0.0,0.0,0
115807,0.0,0.0,0.0,0.0,0
115808,0.0,0.0,0.0,0.0,0
115809,0.0,0.0,0.0,0.0,0
115900,0.0,0.0,0.0,0.0,0
116001,429.5176992892805,14.378681777016867,0.45325837,0.59731054,3
116002,2814.6087345553774,8.506368999056548,8.8891735,33.514343,3
116003,47.7884225962742,1.6899671941521304,1.3623734,1.3623734,0
116004,478.2781263835169,2.632604244547412,1.4569813,2.620552,3
116005,0.0,0.0,0.0,0.0,0
116006,0.0,0.0,0.0,0.0,0
116007,0.0,0.0,0.0,0.0,0
116008,0.0,0.0,0.0,0.0,0
116009,0.0,0.0,0.0,0.0,0
117000,929.828952344208,10.562585316720236,1.4856695,3.2418585,3
117100,0.0,0.0,0.0,0.0,0
117101,0.0,0.0,0.0,0.0,0
117102,0.0,0.0,0.0,0.0,0
117103,0.0,0.0,0.0,0.0,0
117104,0.0,0.0,0.0,0.0,0
117105,48.21539643499455,0.6226932372109812,5.6283563e-05,5.6283563e-05,0
117106,0.0,0.0,0.0,0.0,0
117107,48.193028463221424,10.687425237741891,0.00013099157,0.00013099157,0
117108,0.0,0.0,0.0,0.0,0
117109,96.37401381590486,3.017148565948056,5.746252e-05,5.746252e-05,0
117201,0.0,0.0,0.0,0.0,0
117202,0.0,0.0,0.0,0.0,0
117203,0.0,0.0,0.0,0.0,0
117204,0.0,0.0,0.0,0.0,0
117205,0.0,0.0,0.0,0.0,0
117206,0.0,0.0,0.0,0.0,0
117207,0.0,0.0,0.0,0.0,0
117208,0.0,0.0,0.0,0.0,0
117209,0.0,0.0,0.0,0.0,0
117300,575.7352411170019,19.55536984801777,0.00040991392,0.0018159356,3
117310,0.0,0.0,0.0,0.0,0
117320,0.0,0.0,0.0,0.0,0
117321,0.0,0.0,0.0,0.0,0
117322,0.0,0.0,0.0,0.0,0
117323,0.0,0.0,0.0,0.0,0
117324,0.0,0.0,0.0,0.0,0
117325,0.0,0.0,0.0,0.0,0
117326,0.0,0.0,0.0,0.0,0
117327,0.0,0.0,0.0,0.0,0
117328,0.0,0.0,0.0,0.0,0
117329,0.0,0.0,0.0,0.0,0
117331,0.0,0.0,0.0,0.0,0
117332,0.0,0.0,0.0,0.0,0
117333,0.0,0.0,0.0,0.0,0
117334,0.0,0.0,0.0,0.0,0
117335,0.0,0.0,0.0,0.0,0
117336,0.0,0.0,0.0,0.0,0
117337,96.14884316833404,2.974061747743585,0.00012313548,0.00014033455,0
117338,0.0,0.0,0.0,0.0,0
117339,192.1289002853848,4.996826138204067,0.000113691094,0.00013554202,3
117340,0.0,0.0,0.0,0.0,0
117341,0.0,0.0,0.0,0.0,0
117342,0.0,0.0,0.0,0.0,0
117343,0.0,0.0,0.0,0.0,0
117344,0.0,0.0,0.0,0.0,0
117345,0.0,0.0,0.0,0.0,0
117346,0.0,0.0,0.0,0.0,0
117347,0.0,0.0,0.0,0.0,0
117348,0.0,0.0,0.0,0.0,0
117349,0.0,0.0,0.0,0.0,0
117350,0.0,0.0,0.0,0.0,0
117360,191.9515686772712,15.902163094193872,0.051805303,0.051805303,3
117361,0.0,0.0,0.0,0.0,0
117362,575.8547060318135,14.561594329552548,0.4832213,0.5493282,3
117363,0.0,0.0,0.0,0.0,0
117364,0.0,0.0,0.0,0.0,0
117365,95.77593100711836,2.180373987379571,0.2757492,0.2757492,0
117366,47.88172775119136,1.4502532666434236,0.2807579,0.2807579,0
117367,2060.7835114529025,23.564316806026916,0.40547705,1.1867027,3
117368,527.5527598895185,16.965920247311736,0.06911421,0.11568642,3
117369,719.7027421672842,10.04938682329774,0.15442245,0.26254296,3
117370,0.0,0.0,0.0,0.0,0
117380,383.1776656522444,2.1702909913665107,0.12063651,0.24120462,3
117390,47.82302598361184,0.6132158174777876,0.0016518056,0.0016518056,0
117400,2304.3958523611677,8.534402542560931,0.6014519,1.2447681,3
117410,0.0,0.0,0.0,0.0,0
117420,0.0,0.0,0.0,0.0,0
117430,191.16775917676188,3.594846194498512,0.52879333,0.52879333,3
117441,190.9948419477899,3.0086194244004254,0.054142773,0.054142773,3
117442,0.0,0.0,0.0,0.0,0
117443,286.1584379776307,22.68309727600482,4.2338486,8.45314,3
117444,47.69957858807609,1.196613294020286,8.45314,8.45314,0
117445,811.3884693932722,15.735833046142874,26.632769,43.438187,3
117446,47.72255614541275,0.8161813822412344,24.757477,24.757477,0
117447,524.7177746575786,8.690854390941585,12.253986,24.757477,3
117448,0.0,0.0,0.0,0.0,0
117449,0.0,0.0,0.0,0.0,0
117450,1052.953483674009,5.211442055053057,5.187274,32.825287,3
117460,3879.143268140305,13.93263793830528,2.6011724,32.825287,3
117470,574.1300830010135,18.429507077181096,13.582431,17.788368,3
117480,477.2252776241325,8.806928604774978,0.5213631,0.8441267,3
117490,2817.8135658847414,9.624787839039762,10.402224,28.140663,3
117501,143.35085797566626,4.070089765412139,0.00016189973,0.00017195594,3
117502,0.0,0.0,0.0,0.0,0
117503,47.64397893402623,33.39766952322453,0.0015725376,0.0015725376,0
117504,0.0,0.0,0.0,0.0,0
117505,47.63580936682205,2.929443782705687,0.0015725376,0.0015725376,0
117506,0.0,0.0,0.0,0.0,0
117507,0.0,0.0,0.0,0.0,0
117508,0.0,0.0,0.0,0.0,0
117509,189.75751969365345,3.342924292564141,0.03399891,0.06762842,3
117610,189.5445518152907,1.0585854286385792,0.00023872423,0.0003693952,3
117621,0.0,0.0,0.0,0.0,0
117622,0.0,0.0,0.0,0.0,0
117623,0.0,0.0,0.0,0.0,0
117624,0.0,0.0,0.0,0.0,0
117625,0.0,0.0,0.0,0.0,0
117626,0.0,0.0,0.0,0.0,0
117627,0.0,0.0,0.0,0.0,0
117628,0.0,0.0,0.0,0.0,0
117629,0.0,0.0,0.0,0.0,0
117630,94.69902220698188,1.412364647829074,0.00010805325,0.00010805325,0
117640,0.0,0.0,0.0,0.0,0
117650,0.0,0.0,0.0,0.0,0
117660,0.0,0.0,0.0,0.0,0
117670,0.0,0.0,0.0,0.0,0
117680,0.0,0.0,0.0,0.0,0
117690,188.90291648741425,2.504542355004429,0.15773958,0.15773958,3
117701,141.99337531895495,3.955295126587514,0.00031725076,0.0005564476,3
117702,0.0,0.0,0.0,0.0,0
117703,0.0,0.0,0.0,0.0,0
117704,0.0,0.0,0.0,0.0,0
117705,0.0,0.0,0.0,0.0,0
117706,0.0,0.0,0.0,0.0,0
117707,0.0,0.0,0.0,0.0,0
117708,140.7347917093742,2.551832549542402,2.6682587,2.9231262,3
117709,0.0,0.0,0.0,0.0,0
117801,890.9527390635961,5.501295145685322,1.6069237,2.9231262,3
117802,0.0,0.0,0.0,0.0,0
117803,0.0,0.0,0.0,0.0,0
117804,0.0,0.0,0.0,0.0,0
117805,0.0,0.0,0.0,0.0,0
117806,0.0,0.0,0.0,0.0,0
117807,0.0,0.0,0.0,0.0,0
117808,0.0,0.0,0.0,0.0,0
117809,0.0,0.0,0.0,0.0,0
117911,93.74953892046534,2.633597786518525,0.21631432,0.21631432,0
117912,0.0,0.0,0.0,0.0,0
117913,0.0,0.0,0.0,0.0,0
117914,0.0,0.0,0.0,0.0,0
117915,0.0,0.0,0.0,0.0,0
117916,0.0,0.0,0.0,0.0,0
117917,0.0,0.0,0.0,0.0,0
117918,0.0,0.0,0.0,0.0,0
117919,0.0,0.0,0.0,0.0,0
117920,0.0,0.0,0.0,0.0,0
117930,369.8004767969694,11.63679681379878,0.51912737,0.869956,3
117940,0.0,0.0,0.0,0.0,0
117950,276.4962407492814,0.9563902409448116,0.041315872,0.08230138,3
117960,276.0426484673312,1.1935476738699184,7.8252664,14.210114,3
117970,1103.0429029733564,28.19237486023593,2.8245401,14.210114,3
117980,7583.243423504917,39.60277976763547,1.9894506,10.679199,3
117990,45.873903588870654,11.178211741216725,0.22000217,0.22000217,0
121000,503.894068949537,11.372140037670912,0.6829209,1.1977587,3
122100,733.4188874465437,6.548831510051424,0.56023973,1.0292597,3
122211,3640.6686711446578,69.10450951647967,1.4842236,4.7709646,3
122212,1016.1377722244008,66.34418102915085,1.2804171,4.7709646,3
122213,1617.491482189815,62.55983878649809,0.93331355,1.7484264,3
122214,647.7456566881734,13.38804432089743,0.6235405,1.5552645,3
122215,1758.2620014049708,54.65049756077964,1.2522045,5.855362,3
122216,973.7480600100824,55.30597572779625,2.200414,5.855362,3
122217,185.48883857031652,1.076497381429071,0.21964836,0.21964836,3
122218,1730.104345614928,28.031421676651075,2.9351,8.760584,3
122219,0.0,0.0,0.0,0.0,0
122220,1310.7411921602354,15.44422034238761,1.7354077,10.182674,3
122230,328.1342683022048,2.568801291804668,3.7934227,10.182674,3
122240,1315.6570279569246,11.239638702781036,1.583071,7.716652,3
122250,0.0,0.0,0.0,0.0,0
122260,0.0,0.0,0.0,0.0,0
122270,142.09326322908944,0.6657832159648391,2.7374706,2.9390507,3
122281,0.0,0.0,0.0,0.0,0
122282,0.0,0.0,0.0,0.0,0
122283,0.0,0.0,0.0,0.0,0
122284,0.0,0.0,0.0,0.0,0
122285,0.0,0.0,0.0,0.0,0
122286,0.0,0.0,0.0,0.0,0
122287,0.0,0.0,0.0,0.0,0
122288,0.0,0.0,0.0,0.0,0
122289,0.0,0.0,0.0,0.0,0
122290,2600.393341784526,21.132779569316963,0.9068824,2.9390507,3
122310,4020.079650421287,15.32897363076966,0.8923811,3.1425593,3
122321,0.0,0.0,0.0,0.0,0
122322,3350.8955418989704,17.40475559232503,0.61566454,2.7241993,3
122323,0.0,0.0,0.0,0.0,0
122324,4786.499775537617,21.67801623940492,0.61683524,1.6592898,3
122325,0.0,0.0,0.0,0.0,0
122326,0.0,0.0,0.0,0.0,0
122327,0.0,0.0,0.0,0.0,0
122328,0.0,0.0,0.0,0.0,0
122329,553.2096457673388,6.78608514494525,0.16209035,0.5983736,3
122330,0.0,0.0,0.0,0.0,0
122340,1532.9206574017194,9.335121385018796,0.3198513,0.8996353,3
122350,1440.1810902069938,15.303934602855747,0.20920578,0.45331967,3
122360,605.2914144674179,2.066122485990518,0.26413393,0.45331967,3
122371,0.0,0.0,0.0,0.0,0
122372,0.0,0.0,0.0,0.0,0
122373,0.0,0.0,0.0,0.0,0
122374,372.4418274571163,7.11884757700489,0.15303218,0.2294898,3
122375,0.0,0.0,0.0,0.0,0
122376,138.3793532562563,1.4578528123087586,0.11237166,0.16883112,3
122377,0.0,0.0,0.0,0.0,0
122378,0.0,0.0,0.0,0.0,0
122379,0.0,0.0,0.0,0.0,0
122380,1705.046772227951,6.770768282998038,0.29868364,0.49827015,3
122390,0.0,0.0,0.0,0.0,0
122410,0.0,0.0,0.0,0.0,0
122421,0.0,0.0,0.0,0.0,0
122422,374.14132475337374,2.4856024354030968,0.09052062,0.13343745,3
122423,0.0,0.0,0.0,0.0,0
122424,0.0,0.0,0.0,0.0,0
122425,0.0,0.0,0.0,0.0,0
122426,0.0,0.0,0.0,0.0,0
122427,0.0,0.0,0.0,0.0,0
122428,0.0,0.0,0.0,0.0,0
122429,0.0,0.0,0.0,0.0,0
122430,560.3277820641877,2.4147486969043883,0.09308404,0.14128447,3
122440,0.0,0.0,0.0,0.0,0
122450,0.0,0.0,0.0,0.0,0
122460,0.0,0.0,0.0,0.0,0
122470,0.0,0.0,0.0,0.0,0
122480,0.0,0.0,0.0,0.0,0
122491,0.0,0.0,0.0,0.0,0
122492,0.0,0.0,0.0,0.0,0
122493,0.0,0.0,0.0,0.0,0
122494,377.63337132071376,16.10246360032007,0.78414094,1.0086422,3
122495,94.5873553718002,1.8734042126704624,0.63690853,0.89408875,0
122496,0.0,0.0,0.0,0.0,0
122497,0.0,0.0,0.0,0.0,0
122498,0.0,0.0,0.0,0.0,0
122499,0.0,0.0,0.0,0.0,0
122500,740.9051263489669,3.875124668155858,0.16843237,0.25246763,3
122611,0.0,0.0,0.0,0.0,0
122612,0.0,0.0,0.0,0.0,0
122613,0.0,0.0,0.0,0.0,0
122614,0.0,0.0,0.0,0.0,0
122615,0.0,0.0,0.0,0.0,0
122616,0.0,0.0,0.0,0.0,0
122617,0.0,0.0,0.0,0.0,0
122618,0.0,0.0,0.0,0.0,0
122619,0.0,0.0,0.0,0.0,0
122620,0.0,0.0,0.0,0.0,0
122630,0.0,0.0,0.0,0.0,0
122640,0.0,0.0,0.0,0.0,0
122650,0.0,0.0,0.0,0.0,0
122660,562.1739334978489,4.152534392042999,0.32601747,0.75385636,3
122670,0.0,0.0,0.0,0.0,0
122680,0.0,0.0,0.0,0.0,0
122690,0.0,0.0,0.0,0.0,0
122710,92.62802109924772,2.077955595565386,0.17972738,0.17972738,0
122721,0.0,0.0,0.0,0.0,0
122722,277.28973699479684,5.979431599329848,0.18778302,0.18838143,3
122723,0.0,0.0,0.0,0.0,0
122724,0.0,0.0,0.0,0.0,0
122725,0.0,0.0,0.0,0.0,0
122726,0.0,0.0,0.0,0.0,0
122727,0.0,0.0,0.0,0.0,0
122728,0.0,0.0,0.0,0.0,0
122729,0.0,0.0,0.0,0.0,0
122730,0.0,0.0,0.0,0.0,0
122740,0.0,0.0,0.0,0.0,0
122750,0.0,0.0,0.0,0.0,0
122760,0.0,0.0,0.0,0.0,0
122770,0.0,0.0,0.0,0.0,0
122781,0.0,0.0,0.0,0.0,0
122782,0.0,0.0,0.0,0.0,0
122783,0.0,0.0,0.0,0.0,0
122784,0.0,0.0,0.0,0.0,0
122785,0.0,0.0,0.0,0.0,0
122786,0.0,0.0,0.0,0.0,0
122787,0.0,0.0,0.0,0.0,0
122788,0.0,0.0,0.0,0.0,0
122789,0.0,0.0,0.0,0.0,0
122790,0.0,0.0,0.0,0.0,0
122810,0.0,0.0,0.0,0.0,0
122820,0.0,0.0,0.0,0.0,0
122830,321.93438804894674,2.4813925519189,0.41535375,1.3214817,3
122841,92.06679819391266,26.264427540387715,0.00074239884,0.00074239884,0
122842,1150.2532377174934,43.78666705765516,0.8218856,1.849438,3
122843,0.0,0.0,0.0,0.0,0
122844,0.0,0.0,0.0,0.0,0
122845,0.0,0.0,0.0,0.0,0
122846,922.8047045898984,5.970565259193951,4.3867702,12.224819,3
122847,0.0,0.0,0.0,0.0,0
122848,0.0,0.0,0.0,0.0,0
122849,0.0,0.0,0.0,0.0,0
122851,0.0,0.0,0.0,0.0,0
122852,0.0,0.0,0.0,0.0,0
122853,0.0,0.0,0.0,0.0,0
122854,0.0,0.0,0.0,0.0,0
122855,92.0980956110616,0.9366011091718484,0.00074239884,0.00074239884,0
122856,0.0,0.0,0.0,0.0,0
122857,0.0,0.0,0.0,0.0,0
122858,0.0,0.0,0.0,0.0,0
122859,0.0,0.0,0.0,0.0,0
122860,0.0,0.0,0.0,0.0,0
122870,0.0,0.0,0.0,0.0,0
122880,0.0,0.0,0.0,0.0,0
122890,0.0,0.0,0.0,0.0,0
122911,0.0,0.0,0.0,0.0,0
122912,0.0,0.0,0.0,0.0,0
122913,0.0,0.0,0.0,0.0,0
122914,0.0,0.0,0.0,0.0,0
122915,0.0,0.0,0.0,0.0,0
122916,0.0,0.0,0.0,0.0,0
122917,0.0,0.0,0.0,0.0,0
122918,0.0,0.0,0.0,0.0,0
122919,0.0,0.0,0.0,0.0,0
122921,0.0,0.0,0.0,0.0,0
122922,0.0,0.0,0.0,0.0,0
122923,0.0,0.0,0.0,0.0,0
122924,0.0,0.0,0.0,0.0,0
122925,0.0,0.0,0.0,0.0,0
122926,0.0,0.0,0.0,0.0,0
122927,0.0,0.0,0.0,0.0,0
122928,0.0,0.0,0.0,0.0,0
122929,187.32465025858684,2.366049814878001,5.395514e-05,5.395514e-05,3
